t, Ue, U1, U2, U3, U4, U5
1.503503503503503536e-01, 8.734322649785818127e-02, 5.123123338634709423e-02, 3.131939290327355518e+00, 2.962356660211050485e+00, 1.634002516170892205e+00, -1.685807736083460462e+00
1.505505505505505548e-01, 1.356253481978731690e-01, 9.234223104445093977e-02, 3.165092394256390218e+00, 2.996270818900051758e+00, 1.715335435723753577e+00, -1.592306679441679584e+00
1.507507507507507560e-01, 1.817642985779517328e-01, 1.319916328655885707e-01, 3.195414635478012855e+00, 3.027591060983638727e+00, 1.820464473319882925e+00, -1.475789346455600226e+00
1.509509509509509573e-01, 2.250309832873782501e-01, 1.695525427939154894e-01, 3.222426022433428905e+00, 3.055845259370763234e+00, 1.947433612166976413e+00, -1.338374761991506290e+00
1.511511511511511585e-01, 2.647416959319485175e-01, 2.044309191769107803e-01, 3.245698648036526190e+00, 3.080616002314399804e+00, 2.093927600564832403e+00, -1.182524190959563182e+00
1.513513513513513598e-01, 3.002689221010930165e-01, 2.360750658326108975e-01, 3.264863474765948403e+00, 3.101547489870366547e+00, 2.257288580300885972e+00, -1.011022083421206474e+00
1.515515515515515610e-01, 3.310512554410939279e-01, 2.639845663140012455e-01, 3.279616503409554351e+00, 3.118352142615866907e+00, 2.434561671342517553e+00, -8.269281548043407870e-01
1.517517517517517622e-01, 3.566022690793136385e-01, 2.877176973330740628e-01, 3.289723013179832289e+00, 3.130815288553177034e+00, 2.622545908886292132e+00, -6.335247223872594313e-01
1.519519519519519635e-01, 3.765182022118024885e-01, 3.068988987114190659e-01, 3.295021750131110760e+00, 3.138799614484049538e+00, 2.817813585601658399e+00, -4.342957089952249605e-01
1.521521521521521647e-01, 3.904843403897720888e-01, 3.212244159095497542e-01, 3.295427187997888918e+00, 3.142248209544157511e+00, 3.016795675277249345e+00, -2.328400212451333662e-01
1.523523523523523659e-01, 3.982799886827355085e-01, 3.304670259074736771e-01, 3.290930786648504025e+00, 3.141185839973269278e+00, 3.215813931079110510e+00, -3.283883075808047280e-02
1.525525525525525672e-01, 3.997819591316276733e-01, 3.344801178376821116e-01, 3.281601619931901137e+00, 3.135719859710927704e+00, 3.411138379095302930e+00, 1.620024176232127966e-01
1.527527527527527684e-01, 3.949665173827148212e-01, 3.331994502787267165e-01, 3.267584631288801944e+00, 3.126038816455291247e+00, 3.599164204130655520e+00, 3.481306478535485249e-01
1.529529529529529697e-01, 3.839097577412748930e-01, 3.266445211155831752e-01, 3.249099020302677943e+00, 3.112406621672143547e+00, 3.776329801361613114e+00, 5.220614244374993662e-01
1.531531531531531709e-01, 3.667864007184029607e-01, 3.149188874633895852e-01, 3.226434956935677612e+00, 3.095161426645833380e+00, 3.939450424137338036e+00, 6.807124751858281142e-01
1.533533533533533721e-01, 3.438670320722962970e-01, 2.982078986522439523e-01, 3.199948750061324620e+00, 3.074701457374439784e+00, 4.085874289609721544e+00, 8.215552475606894278e-01
1.535535535535535734e-01, 3.155138269730484168e-01, 2.767762477464100757e-01, 3.170057923557722646e+00, 3.051469910165103716e+00, 4.213616175260611385e+00, 9.427436343282561415e-01
1.537537537537537746e-01, 2.821748268583781361e-01, 2.509651012534938053e-01, 3.137235894290171245e+00, 3.025939478677164285e+00, 4.321544953262949740e+00, 1.043296513039324580e+00
1.539539539539539481e-01, 2.443768594181721099e-01, 2.211855439946345536e-01, 3.102003602753424349e+00, 2.998587912798177157e+00, 4.409772566352138767e+00, 1.123478695995911769e+00
1.541541541541541493e-01, 2.027172135873093473e-01, 1.879129779354301866e-01, 3.064922573956120999e+00, 2.969870969816284845e+00, 4.479479023853121689e+00, 1.184616960445981526e+00
1.543543543543543506e-01, 1.578542010997789347e-01, 1.516789909358667587e-01, 3.026585577945410499e+00, 2.940199794939044153e+00, 4.532825857473929076e+00, 1.229005961493997878e+00
1.545545545545545518e-01, 1.104967537516293313e-01, 1.130623634830687091e-01, 2.987606868175368913e+00, 2.909924272949506285e+00, 4.572586950928822169e+00, 1.259533433090762378e+00
1.547547547547547531e-01, 6.139322075848845789e-02, 7.267918205230128326e-02, 2.948611679563864829e+00, 2.879323960225843582e+00, 4.601686165084063695e+00, 1.279214651167025263e+00
1.549549549549549543e-01, 1.131954323324593954e-02, 3.117245549391570170e-02, 2.910225622120232725e+00, 2.848611668669911445e+00, 4.622811713991528570e+00, 1.290807823404927168e+00
1.551551551551551555e-01, -3.893300734731994228e-02, -1.079834021677853612e-02, 2.873064240068264663e+00, 2.817942782971599058e+00, 4.638170462781118886e+00, 1.296571313310614704e+00
1.553553553553553568e-01, -8.857033292862576124e-02, -5.256792226575920240e-02, 2.837722710337792442e+00, 2.787422829259072810e+00, 4.649235066732952504e+00, 1.298013084040990917e+00
1.555555555555555580e-01, -1.368080573302672409e-01, -9.347541140862139497e-02, 2.804766646019603460e+00, 2.757145979942787761e+00, 4.656970552408250086e+00, 1.296130086545441706e+00
1.557557557557557593e-01, -1.828839210716343144e-01, -1.328746371466243970e-01, 2.774722801437479625e+00, 2.727170612057970622e+00, 4.661895789420719360e+00, 1.291461363486497760e+00
1.559559559559559605e-01, -2.260698267061576061e-01, -1.701449926332312956e-01, 2.748070004160917623e+00, 2.697554444993221168e+00, 4.663488300918901430e+00, 1.283504533639759471e+00
1.561561561561561617e-01, -2.656833443222484936e-01, -2.047022956665037197e-01, 2.725230095172229472e+00, 2.668391030967165900e+00, 4.659583179127080754e+00, 1.270126836955193683e+00
1.563563563563563630e-01, -3.010984953991828750e-01, -2.360096496814963751e-01, 2.706558869033640846e+00, 2.639846245505116151e+00, 4.645772000886187136e+00, 1.246976179618433767e+00
1.565565565565565642e-01, -3.317556446100357603e-01, -2.635928260194844719e-01, 2.692332178450303370e+00, 2.612227116192713972e+00, 4.611370816586962462e+00, 1.203472000986642199e+00
1.567567567567567655e-01, -3.571703432598284378e-01, -2.870632510123670711e-01, 2.682722400439225829e+00, 2.586230497646780258e+00, 4.530493292963499563e+00, 1.113961194990113368e+00
1.569569569569569667e-01, -3.769409846137274367e-01, -3.061390476238461944e-01, 2.677773494645886210e+00, 2.563384726766170463e+00, 4.353931118420347524e+00, 9.297456451746880512e-01
1.571571571571571679e-01, -3.907551501445977182e-01, -3.206085949232755916e-01, 2.677435530183265744e+00, 2.546399909045458099e+00, 4.031384642067864732e+00, 6.014310381938282601e-01
1.573573573573573692e-01, -3.983945464156418148e-01, -3.301618770849615303e-01, 2.681752865264825481e+00, 2.538206155716189016e+00, 3.607613481765866048e+00, 1.747622159829133048e-01
1.575575575575575704e-01, -3.997384545847922355e-01, -3.344175079653258775e-01, 2.690880874335553230e+00, 2.539464800945888889e+00, 3.214006899898563585e+00, -2.186303062105996453e-01
1.577577577577577717e-01, -3.947656380212637428e-01, -3.332256468375313641e-01, 2.704785927488759789e+00, 2.548536754321263587e+00, 2.904788384802435175e+00, -5.250425876258232316e-01
1.579579579579579729e-01, -3.835546778898585307e-01, -3.266652726614835411e-01, 2.723215637292986102e+00, 2.563644628529344605e+00, 2.655079497062736937e+00, -7.699228714337802426e-01
1.581581581581581741e-01, -3.662827314000667300e-01, -3.148989842499664848e-01, 2.745833956417530697e+00, 2.583700625857842770e+00, 2.438269400891045713e+00, -9.802277935516643392e-01
1.583583583583583754e-01, -3.432227323422720744e-01, -2.981395073955654951e-01, 2.772262365538106010e+00, 2.608038934824069788e+00, 2.243812808824042548e+00, -1.166711297162472682e+00
1.585585585585585766e-01, -3.147390781486339995e-01, -2.766610287327597728e-01, 2.802076198318000699e+00, 2.636126916888279048e+00, 2.069939289755325262e+00, -1.331309989286370232e+00
1.587587587587587779e-01, -2.812818716322688650e-01, -2.508063981082483407e-01, 2.834802049656725664e+00, 2.667440556981384603e+00, 1.917645056352591748e+00, -1.473192298856472737e+00
1.589589589589589791e-01, -2.433798083976835280e-01, -2.209857269874907215e-01, 2.869921920890830869e+00, 2.701432157316876914e+00, 1.788564571375239387e+00, -1.590897557351914848e+00
1.591591591591591526e-01, -2.016318223165332602e-01, -1.876712402519812029e-01, 2.906880296458542734e+00, 2.737525956177059960e+00, 1.684242753050256169e+00, -1.683065300066767023e+00
1.593593593593593538e-01, -1.566976210881595444e-01, -1.513901350504882060e-01, 2.945092672806789658e+00, 2.775123087298070335e+00, 1.605943897967402334e+00, -1.748624764720522418e+00
1.595595595595595551e-01, -1.092872614433893219e-01, -1.127163572681176423e-01, 2.983954724567877470e+00, 2.813609137451356101e+00, 1.554577510693424536e+00, -1.786866610088293950e+00
1.597597597597597563e-01, -6.014992872557450160e-02, -7.226157858253054456e-02, 3.022851824685224287e+00, 2.852362784307846066e+00, 1.530659473404467841e+00, -1.797478917679257826e+00
1.599599599599599575e-01, -1.006209815575256211e-02, -3.066556640997022964e-02, 3.061168756645679778e+00, 2.890764969849473953e+00, 1.534290416348298214e+00, -1.780565795373351135e+00
1.601601601601601588e-01, 4.018473514086822601e-02, 1.141393282839167633e-02, 3.098299354521561355e+00, 2.928208203827158851e+00, 1.565144718316841654e+00, -1.736655278946783065e+00
1.603603603603603600e-01, 8.979656345502771975e-02, 5.331153300349406043e-02, 3.133656246603146567e+00, 2.964106134189380182e+00, 1.622468474116510961e+00, -1.666698172569728742e+00
1.605605605605605612e-01, 1.379894135178379999e-01, 9.436472769024994989e-02, 3.166679908941560484e+00, 2.997902545188495971e+00, 1.705086746091089456e+00, -1.572057746882913332e+00
1.607607607607607625e-01, 1.840017349594439411e-01, 1.339243894278377700e-01, 3.196847631408309187e+00, 3.029080295103259601e+00, 1.811411845927056952e+00, -1.454498423150557773e+00
1.609609609609609637e-01, 2.271064344378854460e-01, 1.713649421283690022e-01, 3.223681782973637500e+00, 3.057169789526028136e+00, 1.939474343040806348e+00, -1.316151863232208452e+00
1.611611611611611650e-01, 2.666223652729490801e-01, 2.060942779429197902e-01, 3.246757202162576128e+00, 3.081756384749861688e+00, 2.086929667206405270e+00, -1.159507783275651738e+00
1.613613613613613662e-01, 3.019250910243219121e-01, 2.375631969954953848e-01, 3.265708175774377331e+00, 3.102487825321135873e+00, 2.251110497730861582e+00, -9.873589736257318838e-01
1.615615615615615674e-01, 3.324567529262781318e-01, 2.652738039863323793e-01, 3.280233821246072434e+00, 3.119079880637410263e+00, 2.429056415072890829e+00, -8.027696177506605801e-01
1.617617617617617687e-01, 3.577348852524129263e-01, 2.887877027624318194e-01, 3.290103167460376898e+00, 3.131321662312360310e+00, 2.617537494941674314e+00, -6.090497683887198255e-01
1.619619619619619699e-01, 3.773600393086332105e-01, 3.077327162695847607e-01, 3.295158634538011722e+00, 3.139079949749875809e+00, 2.813136335522440135e+00, -4.096717089307572168e-01
1.621621621621621712e-01, 3.910220955790756348e-01, 3.218087743898859765e-01, 3.295318486204881658e+00, 3.142301615792289837e+00, 3.012260436900764837e+00, -2.082565772721101660e-01
1.623623623623623724e-01, 3.985051642794220084e-01, 3.307927896587929406e-01, 3.290578243299754568e+00, 3.141015889519433113e+00, 3.211231621601372765e+00, -8.483999096510985716e-03
1.625625625625625736e-01, 3.996909968784317924e-01, 3.345419590351467187e-01, 3.281010539709658058e+00, 3.135334010237633695e+00, 3.406343866171653190e+00, 1.859658298127754295e-01
1.627627627627627749e-01, 3.945608546782852777e-01, 3.329964095457513262e-01, 3.266764351469039873e+00, 3.125448116042100377e+00, 3.593935918005218610e+00, 3.714845923675771933e-01
1.629629629629629761e-01, 3.831958049261952048e-01, 3.261799143213742203e-01, 3.248062429674596352e+00, 3.111627409611233741e+00, 3.770529720281059927e+00, 5.446732017843941565e-01
1.631631631631631774e-01, 3.657754397780644262e-01, 3.141998806755194606e-01, 3.225198179131955722e+00, 3.094211782713207182e+00, 3.932953745916744737e+00, 7.024632107303283579e-01
1.633633633633633786e-01, 3.425750383573372138e-01, 2.972458051925417899e-01, 3.198531259010683581e+00, 3.073601671258073154e+00, 4.078535977086585440e+00, 8.423066004752796099e-01
1.635635635635635798e-01, 3.139612167545584032e-01, 2.755866014290675459e-01, 3.168482346089442458e+00, 3.050243689810934633e+00, 4.205327457294927740e+00, 9.623947208651038032e-01
1.637637637637637811e-01, 2.803861347070368271e-01, 2.495666674496093140e-01, 3.135527003390888634e+00, 3.024611217567128918e+00, 4.312325839652260129e+00, 1.061875517721464490e+00
1.639639639639639823e-01, 2.423803505054142604e-01, 2.196006691851726533e-01, 3.100188642308989717e+00, 2.997180837238371254e+00, 4.399642310652694732e+00, 1.141012714483111257e+00
1.641641641641641836e-01, 2.005444370350389915e-01, 1.861669770437762994e-01, 3.063030516233658851e+00, 2.968406833889065233e+00, 4.468524623366123549e+00, 1.201200402418609370e+00
1.643643643643643848e-01, 1.555394914365483827e-01, 1.497997594284359302e-01, 3.024646715532863794e+00, 2.938697835254874935e+00, 4.521175398012884372e+00, 1.244773544146500655e+00
1.645645645645645583e-01, 1.080766883535137501e-01, 1.110799081145466827e-01, 2.985652282968267901e+00, 2.908399884809697244e+00, 4.560385198951498964e+00, 1.274635327070455348e+00
1.647647647647647595e-01, 5.890604184805975363e-02, 7.062509245787221279e-02, 2.946672746282434474e+00, 2.877789494459676245e+00, 4.589078191522874661e+00, 1.293800361893300721e+00
1.649649649649649608e-01, 8.804553570491082878e-03, 2.907941637452040456e-02, 2.908333400986002459e+00, 2.847076090962080031e+00, 4.609916726970672229e+00, 1.304999894342328437e+00
1.651651651651651620e-01, -4.143606553289327227e-02, -1.289715263405283308e-02, 2.871249072905152300e+00, 2.816412173385599793e+00, 4.625049121488379988e+00, 1.310432806047526100e+00
1.653653653653653632e-01, -9.102190595043374577e-02, -5.463921861905739197e-02, 2.836013737501437593e+00, 2.785906704822281643e+00, 4.636018847218977612e+00, 1.311679065936950161e+00
1.655655655655655645e-01, -1.391694050777120550e-01, -9.548638800596200016e-02, 2.803191190173464964e+00, 2.755639580411870959e+00, 4.643745033661707211e+00, 1.309684937914540104e+00
1.657657657657657657e-01, -1.851177291869210706e-01, -1.347937189827704274e-01, 2.773305899324962187e+00, 2.725676176743061063e+00, 4.648506089993243329e+00, 1.304751354159340515e+00
1.659659659659659670e-01, -2.281407962311599591e-01, -1.719420361941201292e-01, 2.746834192652248152e+00, 2.696079381272710851e+00, 4.649840304213016751e+00, 1.296438441563197985e+00
1.661661661661661682e-01, -2.675587494977376690e-01, -2.063492944458611422e-01, 2.724194697886437755e+00, 2.666946473552943342e+00, 4.645561307757616554e+00, 1.282593207208014841e+00
1.663663663663663694e-01, -3.027487008019967840e-01, -2.374807365076455068e-01, 2.705740110939513166e+00, 2.638446949539194009e+00, 4.631343616561000687e+00, 1.258947752479653293e+00
1.665665665665665707e-01, -3.331545734563112759e-01, -2.648666101884012969e-01, 2.691741362600756471e+00, 2.610878671691761355e+00, 4.595491366364093722e+00, 1.213906503293849415e+00
1.667667667667667719e-01, -3.582958894741026246e-01, -2.881234123367014677e-01, 2.682364341586263912e+00, 2.584995740468989389e+00, 4.511035765724716207e+00, 1.120752932339346586e+00
1.669669669669669732e-01, -3.777753621523329830e-01, -3.069739678528467519e-01, 2.677647322522671125e+00, 2.562367774581817415e+00, 4.328088957873671205e+00, 9.301232094299525244e-01
1.671671671671671744e-01, -3.912851740532837796e-01, -3.212063840726653852e-01, 2.677539573361973790e+00, 2.545763070431452668e+00, 3.998373080323016193e+00, 5.946643178981926292e-01
1.673673673673673756e-01, -3.986118411801351513e-01, -3.305030338636895104e-01, 2.682094100715319840e+00, 2.538052380835982724e+00, 3.573062568589725707e+00, 1.665166864710776462e-01
1.675675675675675769e-01, -3.996395864818724775e-01, -3.344872443441209708e-01, 2.691464158134458717e+00, 2.539750122562122403e+00, 3.183462212976224670e+00, -2.228220588668839153e-01
1.677677677677677781e-01, -3.943521693789582838e-01, -3.330239730050360558e-01, 2.705602558370209909e+00, 2.549160553363086557e+00, 2.878095939756245780e+00, -5.253664438528304892e-01
1.679679679679679793e-01, -3.828331423993073246e-01, -3.261990642865349455e-01, 2.724250034097263296e+00, 2.564536462414892526e+00, 2.630555201377783536e+00, -7.680850813700496049e-01
1.681681681681681806e-01, -3.652645308691928605e-01, -3.141775821777829103e-01, 2.747068227990427047e+00, 2.584820389598636581e+00, 2.415067524189518977e+00, -9.770863696072769056e-01
1.683683683683683818e-01, -3.419239565227681354e-01, -2.971750733418027091e-01, 2.773676409612292559e+00, 2.609358664901704650e+00, 2.221695981788960328e+00, -1.162511967584918926e+00
1.685685685685685831e-01, -3.131802504833840484e-01, -2.754690881851505901e-01, 2.803647465409233153e+00, 2.637620425259785684e+00, 2.048905888999668079e+00, -1.326062218176204510e+00
1.687687687687687843e-01, -2.794876249409432578e-01, -2.494058734856336446e-01, 2.836505664382964920e+00, 2.669081213168023492e+00, 1.897780636663908727e+00, -1.466818585675274456e+00
1.689689689689689855e-01, -2.413784956253682279e-01, -2.193988103617234009e-01, 2.871730932291261862e+00, 2.703191812173071806e+00, 1.769950333171619095e+00, -1.583325326831076518e+00
1.691691691691691868e-01, -1.994550684963913578e-01, -1.859230428219096620e-01, 2.908766093057538527e+00, 2.739375172363414546e+00, 1.666950400798815624e+00, -1.674231970269871361e+00
1.693693693693693880e-01, -1.543798235981281297e-01, -1.495083288753646378e-01, 2.947025425308975155e+00, 2.777031424069280607e+00, 1.590026755044201323e+00, -1.738486542026385751e+00
1.695695695695695893e-01, -1.068650464538018485e-01, -1.107306960802170448e-01, 2.985903874941140401e+00, 2.815545637211160468e+00, 1.540071127243987759e+00, -1.775397721187650601e+00
1.697697697697697905e-01, -5.766157242717884213e-02, -7.020347140298376087e-02, 3.024786542598712824e+00, 2.854296354693494742e+00, 1.517578267673986625e+00, -1.784674843448827319e+00
1.699699699699699640e-01, -7.546921913790413834e-03, -2.856755271112558503e-02, 3.063058423887932147e+00, 2.892664868898331409e+00, 1.522628320101171884e+00, -1.766442463097258830e+00
1.701701701701701652e-01, 4.268698614854326417e-02, 1.351866842784707479e-02, 3.100114115732688358e+00, 2.930044572793483404e+00, 1.554873993813189470e+00, -1.721250073078719689e+00
1.703703703703703665e-01, 9.224634829697342386e-02, 5.538971814424770157e-02, 3.135367323426089481e+00, 2.965850292113568543e+00, 1.613538179084176072e+00, -1.650071359134995808e+00
1.705705705705705677e-01, 1.403480203405327031e-01, 9.638352416892963237e-02, 3.168260349880509086e+00, 2.999527814898774292e+00, 1.697432979043405288e+00, -1.554281967635234185e+00
1.707707707707707689e-01, 1.862318927175812266e-01, 1.358517595469304062e-01, 3.198272242369577967e+00, 3.030561801775530029e+00, 1.804942642083291027e+00, -1.435673842552996238e+00
1.709709709709709702e-01, 2.291729018568091358e-01, 1.731705024371793800e-01, 3.224928027485656212e+00, 3.058485377311580322e+00, 1.934071499373199554e+00, -1.296404043579003407e+00
1.711711711711711714e-01, 2.684924877363603635e-01, 2.077496098229995591e-01, 3.247805547996141851e+00, 3.082887191963841200e+00, 2.082473880425768531e+00, -1.138962358935591279e+00
1.713713713713713727e-01, 3.035693165872370702e-01, 2.390419231069327577e-01, 3.266541824786262982e+00, 3.103417902892281255e+00, 2.247470326272582142e+00, -9.661527948839467861e-01
1.715715715715715739e-01, 3.338490992991268724e-01, 2.665524737055651738e-01, 3.280839418801869467e+00, 3.119796654773800970e+00, 2.426063802639843558e+00, -7.810750652313452891e-01
1.717717717717717751e-01, 3.588533503769270605e-01, 2.898462841262019474e-01, 3.290471283657929735e+00, 3.131816866181211356e+00, 2.615026464089001301e+00, -5.870357520141680219e-01
1.719719719719719764e-01, 3.781869490375456277e-01, 3.085543170815801539e-01, 3.295283234656344984e+00, 3.139348883839385262e+00, 2.810936677031610653e+00, -3.875102069193124277e-01
1.721721721721721776e-01, 3.915443829655453900e-01, 3.223803932512763204e-01, 3.295197526640405883e+00, 3.142343710314386751e+00, 3.010182038207918520e+00, -1.861381146278213716e-01
1.723723723723723789e-01, 3.987145760628138524e-01, 3.311054380248527051e-01, 3.290213606149012371e+00, 3.140834914100204323e+00, 3.209089091794405491e+00, 1.340705815708087556e-02
1.725725725725725801e-01, 3.995842239035307664e-01, 3.345906017713579095e-01, 3.280407812618288954e+00, 3.134937714257135966e+00, 3.403961601025218719e+00, 2.074562306144012158e-01
1.727727727727727813e-01, 3.941395841870461991e-01, 3.327802101244710653e-01, 3.265932918382939310e+00, 3.124847939153359011e+00, 3.591126105490041631e+00, 3.923901190640369241e-01
1.729729729729729826e-01, 3.824666938957004270e-01, 3.257023036035369135e-01, 3.247015342938846860e+00, 3.110838940610067382e+00, 3.767129965166358119e+00, 5.648364581541841511e-01
1.731731731731731838e-01, 3.647500097260121810e-01, 3.134683863323703412e-01, 3.223951885008133011e+00, 3.093253547111513235e+00, 3.928812523751540553e+00, 7.217386802100436149e-01
1.733733733733733851e-01, 3.412694932773567280e-01, 2.962720333441994924e-01, 3.197105399621454680e+00, 3.072495182113514911e+00, 4.073538050647342423e+00, 8.605860914648048032e-01
1.735735735735735863e-01, 3.123961870583644718e-01, 2.743859999927092397e-01, 3.166899437128408490e+00, 3.049012095595729388e+00, 4.199399419368112341e+00, 9.796124650975640558e-01
1.737737737737737875e-01, 2.785863512196875003e-01, 2.481583560416546486e-01, 3.133812147202191145e+00, 3.023278490533008345e+00, 4.305444862475490631e+00, 1.078016656358611547e+00
1.739739739739739888e-01, 2.403742536652452300e-01, 2.180071133435670383e-01, 3.098369125640758170e+00, 2.995770432483463086e+00, 4.391844088491867026e+00, 1.156120797943475997e+00
1.741741741741741900e-01, 1.983637274737535816e-01, 1.844136313086670032e-01, 3.061135390646017918e+00, 2.966940445843287311e+00, 4.459899079151739443e+00, 1.215372683806040577e+00
1.743743743743743912e-01, 1.532186290412617113e-01, 1.479146400154436880e-01, 3.022706321781627459e+00, 2.937194330348604332e+00, 4.511851810611982927e+00, 1.258145748365875338e+00
1.745745745745745925e-01, 1.056523477266392286e-01, 1.090931080942803971e-01, 2.983697735316050093e+00, 2.906874789225229350e+00, 4.550509919008355553e+00, 1.287359189657600655e+00
1.747747747747747937e-01, 5.641653276996111410e-02, 6.856828102400150393e-02, 2.944735392787523942e+00, 2.876254786647575390e+00, 4.578793283107363443e+00, 1.306022192235828383e+00
1.749749749749749950e-01, 6.289215622812129036e-03, 2.698529111603829855e-02, 2.906444356798233208e+00, 2.845540668883278723e+00, 4.599342827423365421e+00, 1.316843589022165917e+00
1.751751751751751962e-01, -4.393748461700750646e-02, -1.499535494910148037e-02, 2.869438561284082478e+00, 2.814882368617135810e+00, 4.614278494394539187e+00, 1.321993048120246206e+00
1.753753753753753697e-01, -9.346987838570043616e-02, -5.670826789834534920e-02, 2.834310763076931305e+00, 2.784387089347362565e+00, 4.625110500142419312e+00, 1.323016720179404082e+00
1.755755755755755709e-01, -1.415252476505327039e-01, -9.749359213892892784e-02, 2.801623004714597798e+00, 2.754133702868396760e+00, 4.632728158948618891e+00, 1.320830726370685992e+00
1.757757757757757722e-01, -1.873442145330644903e-01, -1.367074136169248444e-01, 2.771897517270836886e+00, 2.724187010738174042e+00, 4.637387222904362005e+00, 1.315713153872787089e+00
1.759759759759759734e-01, -2.302027411079542729e-01, -1.737322597208925123e-01, 2.745607829776037345e+00, 2.694614216299542342e+00, 4.638472613875298300e+00, 1.307072202669769867e+00
1.761761761761761746e-01, -2.694235707547472103e-01, -2.079876574726848004e-01, 2.723170111687345685e+00, 2.665509081056616658e+00, 4.634064352884110782e+00, 1.293020130221343322e+00
1.763763763763763759e-01, -3.043869302646662334e-01, -2.389426033162334595e-01, 2.704932577243591929e+00, 2.637034795853115732e+00, 4.619046366857413766e+00, 1.268496292172222706e+00
1.765765765765765771e-01, -3.345403235863115832e-01, -2.661304870400167943e-01, 2.691161653751146243e+00, 2.609536291074304071e+00, 4.581486873482571553e+00, 1.221684910990865847e+00
1.767767767767767784e-01, -3.594072624479467404e-01, -2.891722599214724410e-01, 2.682018212784263334e+00, 2.583770509958197792e+00, 4.493770024196908075e+00, 1.125223362042201858e+00
1.769769769769769796e-01, -3.785947958939419600e-01, -3.077971734805017845e-01, 2.677532822116311717e+00, 2.561367134372617205e+00, 4.304210230834490503e+00, 9.279700824591660124e-01
1.771771771771771808e-01, -3.917997197524467068e-01, -3.217918532122308606e-01, 2.677655240247091673e+00, 2.545149198713233751e+00, 3.967342903958932965e+00, 5.854037527960237464e-01
1.773773773773773821e-01, -3.988133679114763686e-01, -3.308308424940299974e-01, 2.682447432341423355e+00, 2.537922659011490278e+00, 3.540860264164477300e+00, 1.561615422307303658e-01
1.775775775775775833e-01, -3.995249096909076481e-01, -3.345433373008828148e-01, 2.692059389024209715e+00, 2.540054534170070877e+00, 3.155357368515935956e+00, -2.290172498096756104e-01
1.777777777777777846e-01, -3.939231012048824421e-01, -3.328088910847693538e-01, 2.706430467309553833e+00, 2.549799037493988507e+00, 2.853757876665160786e+00, -5.277641455932917669e-01
1.779779779779779858e-01, -3.820964630393141048e-01, -3.257198166157559971e-01, 2.725294900525349284e+00, 2.565440654313325464e+00, 2.608336559213551009e+00, -7.683541966280974522e-01
1.781781781781781870e-01, -3.642318814368143975e-01, -3.134437334024469113e-01, 2.748311963395529745e+00, 2.585950886517916825e+00, 2.394107880285324619e+00, -9.760994354669083606e-01
1.783783783783783883e-01, -3.406116550933229181e-01, -2.961988910718601486e-01, 2.775098848367100857e+00, 2.610687587797098086e+00, 2.201808557684683976e+00, -1.160464158043237770e+00
1.785785785785785895e-01, -3.116090342333961427e-01, -2.742662413564723178e-01, 2.805225958992190627e+00, 2.639121932205876320e+00, 2.030110170964345429e+00, -1.322941837422408229e+00
1.787787787787787908e-01, -2.776823224562862680e-01, -2.479954763759633085e-01, 2.838215204590001761e+00, 2.670728499053868887e+00, 1.880150400835859159e+00, -1.462560032657661768e+00
1.789789789789789920e-01, -2.393676345563695573e-01, -2.178032064131902312e-01, 2.873544472140720618e+00, 2.704956660832317006e+00, 1.753567004672104357e+00, -1.577855886668038110e+00
1.791791791791791932e-01, -1.972704247597856508e-01, -1.841674949279021034e-01, 2.910654951193547113e+00, 2.741228062988702696e+00, 1.651882589017284131e+00, -1.667492247684055240e+00
1.793793793793793945e-01, -1.520559192494365663e-01, -1.476206003654032539e-01, 2.948959734681621203e+00, 2.778941917283729524e+00, 1.576328773139841877e+00, -1.730431815650625094e+00
1.795795795795795957e-01, -1.044386041648299179e-01, -1.087406525463340545e-01, 2.987853021240947538e+00, 2.817482710036222304e+00, 1.527777097902803582e+00, -1.766003728924327998e+00
1.797797797797797970e-01, -5.517093518905830107e-02, -6.814259253568630270e-02, 3.026719748322260095e+00, 2.856228980800131545e+00, 1.506701657303074482e+00, -1.773938061949857259e+00
1.799799799799799982e-01, -5.031447135489988676e-03, -2.646841585673531672e-02, 3.064945059473827005e+00, 2.894562307195251094e+00, 1.513162369559393206e+00, -1.754379570458363125e+00
1.801801801801801994e-01, 4.518754857163313071e-02, 1.562286999881856708e-02, 3.101924338070289888e+00, 2.931876975896977378e+00, 1.546789679424217079e+00, -1.707899795351973893e+00
1.803803803803804007e-01, 9.469248411667899323e-02, 5.746569642226842523e-02, 3.137072556145318991e+00, 2.967589217447163641e+00, 1.606787384207565506e+00, -1.635491127946161027e+00
1.805805805805806019e-01, 1.427010753656972608e-01, 9.839844321261106974e-02, 3.169833454293865316e+00, 3.001146302162948754e+00, 1.691938798792647525e+00, -1.538557569719893880e+00
1.807807807807807754e-01, 1.884546836332043063e-01, 1.377738787573247747e-01, 3.199688524854220173e+00, 3.032035538202298763e+00, 1.800617475910858190e+00, -1.418900962123430753e+00
1.809809809809809766e-01, 2.312303038001483346e-01, 1.749692948522819091e-01, 3.226164975583840633e+00, 3.059792390633379267e+00, 1.930813846481772122e+00, -1.278691546761188125e+00
1.811811811811811779e-01, 2.703519893450698763e-01, 2.093965349103218687e-01, 3.248843387155693652e+00, 3.084008241616687407e+00, 2.080149229839491909e+00, -1.120451263042960388e+00
